route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
7196,orgp,67КN,Балтийский вокзал - Путиловская наб.,3,bus,0,1,0
6860,orgp,408N,"Репино, вокзал-Ленинское",3,bus,0,1,0
6875,orgp,66N,Кировский завод-Канонерский остров,3,bus,0,1,0
6881,orgp,43N,Двинская ул.-Балтийский вокзал,3,bus,0,1,0
6883,orgp,68N,"Автобусная станция""Счастливая ул.""-ЛЭМЗ",3,bus,0,1,0
6888,orgp,163N,"Ж.-д.ст.""Лигово""-БСХ, Бытовые приборы",3,bus,0,1,0
6926,orgp,489N,"Автобусная станция ""Новый Петергоф""-Автобусная станция ""Новый Петергоф""",3,bus,0,1,0
6927,orgp,246N,пр. Народного Ополчения -ст.м. Купчино,3,bus,0,1,0
6941,orgp,386N,"Колпино, вокзал-Колпино, Оборонная ул.",3,bus,0,1,0
6950,orgp,544N,"Колпино, вокзал-Войскорово",3,bus,0,1,0
6960,orgp,390N,"Колпино, Заводской пр.-Колпино, вокзал",3,bus,0,1,0
6962,orgp,396AN,"Станция метро ""Рыбацкое""-г. Колпино, Заводской пр.",3,bus,0,1,0
6967,orgp,295N,"Автобусная станция ""Ладожская""-Суздальский пр.",3,bus,0,1,0
6968,orgp,288N,"Малая Балканская ул.- автобусная станция ""ул. Маршала Тухачевского""",3,bus,0,1,0
6971,orgp,46N,"ст. метро ""Ладожская""-Белоостровская ул.",3,bus,0,1,0
6974,orgp,28N,Белорусская ул.-Финляндский вокзал,3,bus,0,1,0
6979,orgp,469N,"р.Оккервиль-сад-во ""Восход - 2""",3,bus,0,1,0
6981,orgp,485N,"р.Оккервиль-сад-во ""чёрная речка""",3,bus,0,1,0
6988,orgp,51N,"Автобусная станция""Ул.Грибакиных""-завод ЖБИ-1",3,bus,0,1,0
6989,orgp,5N,"Ул.Грибакиных-ст. м ""Ладожская""",3,bus,0,1,0
6991,orgp,270N,"пер. Слепушкина - ст. метро ""Волковская""",3,bus,0,1,0
6994,orgp,189N,"Автобусная станция""Ул.Грибакиных""-п. Сапёрный, меб.комб.",3,bus,0,1,0
6997,orgp,53N,"Троицкое поле-ст. м ""Купчино""",3,bus,0,1,0
6999,orgp,117N,Троицкое поле-ул. Самойловой,3,bus,0,1,0
7001,orgp,58N,"ст. м ""Елизаровская""-Атаманская ул.",3,bus,0,1,0
7004,orgp,159N,Малая Балканская ул.-Рощинская ул.,3,bus,0,1,0
7005,orgp,239N,"Автобусная станция""пр.Александровской фермы""-пр. Героев",3,bus,0,1,0
7006,orgp,209N,Союзный пр. - ул. Подвойского,3,bus,0,1,0
7009,orgp,255БN,ул.Коллонтай - ул. Коллонтай (кольцевой),3,bus,1,1,0
7010,orgp,150N,"ул.Костюшко-Лесное,Жилгородок",3,bus,0,1,0
7011,orgp,301N,"Автобусная станция ""Ул.Костюшко""-Геологическая ул.75",3,bus,0,1,0
7012,orgp,62N,"Ул.Костюшко-Станция метро ""Московские ворота""",3,bus,0,1,0
7044,orgp,381N,"Пушкин, Железнодор. Ул.-Краносельское шоссе",3,bus,0,1,0
7045,orgp,382N,"Пушкин, Автобусная станция""Железнодор. ст.""-Казанское кладбище",3,bus,0,1,0
7053,orgp,299N,"Ул. Костюшко-г. Павловск, Звереницкая ул.",3,bus,0,1,0
7055,orgp,339N,"г. Павловск, вокзал-""ВИР"", Горная ул.",3,bus,0,1,0
7056,orgp,370N,"Пушкин, вокзал-Павловск,Звериницкая ул.",3,bus,0,1,0
7057,orgp,372N,"Автобусная станция Пушкин, Краснос. ш.-Павловск, Звериницкая ул.",3,bus,0,1,0
7059,orgp,379N,"Павловск, вокзал-Ул.Обороны",3,bus,0,1,0
7061,orgp,493N,Павловск-Аннолово,3,bus,0,1,0
7062,orgp,254N,"ст. метро ""Шушары""- микрорайон ""Славянка"", Полоцкая ул.",3,bus,0,1,0
7066,orgp,180AN,"Автобусная станция ""Ул. Жени Егоровой"" -Береговая ул.",3,bus,0,1,0
7068,orgp,169АN,УЛ. ПОДВОЙСКОГО -ИРИНОВСКИЙ ПР.,3,bus,0,1,0
7070,orgp,155А N,"СТ. МЕТРО ""ПР. БОЛЬШЕВИКОВ""-СТ. МЕТРО ""ПР. БОЛЬШЕВИКОВ""",3,bus,1,1,0
7089,orgp,27N,БЕЛОРУССКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
7094,orgp,40N,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК -  СУЗДАЛЬСКИЙ ПР.",3,bus,0,1,0
7097,orgp,56N,"АС ""МАЛАЯ БАЛКАНСКАЯ УЛ."" - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
7101,orgp,463АN,"Автобусная станция ""Новый Петергоф"" - дер. Лопухинка",3,bus,0,1,0
7106,orgp,458АN,ж.д. ст. Горелово - дер. Иннолово,3,bus,0,1,0
6855,orgp,321N,"г. Зеленогорск, вокзал-пос. Решетниково",3,bus,0,1,0
6858,orgp,213N,"г. Зеленогорск, вокзал-21 км",3,bus,0,1,0
6865,orgp,552АN,"г. Зеленогорск, вокзал-пос. Ильичёво",3,bus,0,1,0
6869,orgp,483N,"г. Зеленогорск, вокзал-сан. Сосновый бор",3,bus,0,1,0
6874,orgp,211N,"ст. м ""Чёрная речка""-г. Зеленогорск, вокзал",3,bus,0,1,0
6878,orgp,252N,Суздальский пр. -Балтийский вокзал,3,bus,0,1,0
6894,orgp,146N,"Автобусная станция"" Касное Село""-Октябрьский городок",3,bus,0,1,0
6897,orgp,442N,"Автобусная станция"" Красное Село""-Аннино",3,bus,0,1,0
6905,orgp,345N,"Новогорелово, Красносельское шоссе 54-ст.м.пр.Ветеранов",3,bus,0,1,0
6906,orgp,265N,"Автобусная станция ""пр. Маршала Жукова""-пр. Ветеранов",3,bus,0,1,0
6909,orgp,17N,Кировский завод-Угольная гавань,3,bus,0,1,0
6910,orgp,83N,Кировский завод-ул. Доблести,3,bus,0,1,0
6911,orgp,145БN,"Кировский завод-Геологическая ул., 75",3,bus,0,1,0
6913,orgp,111N,Автобусная станция пр.М.Жукова-Ул. Маршала Говорова,3,bus,0,1,0
6943,orgp,367N,КСМ-с/х им. Тельмана,3,bus,0,1,0
6952,orgp,335N,"Колпино, Ленинград. ул.-дорога на п. Металлострой",3,bus,0,1,0
6957,orgp,337AN,"Колпино,Заводской пр.-пос.Металлострой",3,bus,0,1,0
6963,orgp,392AN,"г.Колпино,Заводской пр-Совхоз Им.Тельмана ,27",3,bus,0,1,0
6984,orgp,228N,"Река Оккервиль-Станция метро  ""Ломоносовская""",3,bus,0,1,0
6987,orgp,476N,"Станция метро  ""Ломоносовская""-пос. им. Свердлова",3,bus,0,1,0
7000,orgp,96N,"М. Балканская ул.-ж/д ст. ""Обухово""",3,bus,0,1,0
7020,orgp,72N,"Автобусная станция ""Звёздная ул.""-Станция метро Кировский завод""",3,bus,0,1,0
7024,orgp,547N,"Автобусная станция"" Красное Село""-Терволово",3,bus,0,1,0
7030,orgp,197N,"Автобусная станция""Звёздная ул.""-Автобусная станция""Звёздная ул.""",3,bus,0,1,0
7031,orgp,36N,"Московское шоссе, 33-Станция метро ""Бухарестская""",3,bus,0,1,0
7032,orgp,16N,ул. Звездная-Станция метро  Парк Победы,3,bus,0,1,0
7034,orgp,187AN,"КВЦ ""Экспофорум""-ст. метро ""Московская""",3,bus,0,1,0
7080,orgp,12N,УЛ. ПОДВОЙСКОГО - РОЩИНСКАЯ УЛ.,3,bus,0,1,0
7082,orgp,13АN,"УЛ. КОСТЮШКО - УЛ. ПИЛОТОВ, 61",3,bus,0,1,0
7086,orgp,22N,УЛ. СТАСОВОЙ - ДВИНСКАЯ УЛ.,3,bus,0,1,0
7090,orgp,31N,"УЛ. КОСТЮШКО - СТ. МЕТРО ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
7095,orgp,50N,М.БАЛКАНСКАЯ УЛ. - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
7096,orgp,54N,МАЛАЯ БАЛКАНСКАЯ УЛ. - КИРОЧНАЯ УЛ.,3,bus,0,1,0
7111,orgp,211Э,"СТ. М. ""ЧЕРНАЯ РЕЧКА"" - Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ",3,bus,0,1,0
7119,orgp,87N,"А.С. ""ПР. МАРШАЛА ЖУКОВА"" - СТ. МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",3,bus,0,1,0
7122,orgp,92N,"БЕЛОРУССКАЯ УЛ. - СТ.МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
7128,orgp,103N,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ""-ХАСАНСКАЯ УЛ., ТК ""ЛЕНТА""",3,bus,0,1,0
7129,orgp,106N,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
7136,orgp,127N,"КОЛОМЯГИ, АВТОБУСНЫЙ ПАРК - ГЛУХАРСКАЯ УЛ.",3,bus,0,1,0
7139,orgp,131N,"АВТОБУСНАЯ СТАНЦИЯ ""ЛАДОЖСКАЯ"" -  МОЛОКОЗАВОД № 4",3,bus,0,1,0
7141,orgp,133N,"Ж.-Д. СТАНЦИЯ ""РУЧЬИ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
7155,orgp,161N,УЛ. ПОДВОЙСКОГО - УЛ. ДЖОНА РИДА,3,bus,0,1,0
7157,orgp,171N,"АС ""УЛ. ШАВРОВА"" - АО ""ОДК-КЛИМОВ""",3,bus,0,1,0
7158,orgp,172N,РЕПИЩЕВА УЛ. - ШУВАЛОВСКИЙ ПР.,3,bus,0,1,0
7160,orgp,181N,УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА,3,bus,0,1,0
7161,orgp,184N,УЛ. ШАВРОВА - ШУВАЛОВСКИЙ ПР.,3,bus,0,1,0
7165,orgp,190N,"ЗВЕЗДНАЯ УЛ.-ПОС.ШУШАРЫ,ВИШЕРСКАЯ УЛ.",3,bus,0,1,0
7170,orgp,300N,"АС ""КИРОВСКИЙ ЗАВОД"" -МИКРОРАЙОН ""БАЛТИЙСКАЯ ЖЕМЧУЖИНА""",3,bus,0,1,0
6866,orgp,420N,"г. Зеленогорск, вокзал-Красная Долина",3,bus,0,1,0
6870,orgp,483аN,"г. Зеленогорск, вокзал-сан. Сосновый бор",3,bus,0,1,0
6877,orgp,67KN,Балтийский вокзал- Путиловская наб.,3,bus,0,1,0
6879,orgp,290N,"Автобусная станция ""наб. реки Екатерингофки"" -Ржевская пл.",3,bus,0,1,0
6882,orgp,160N,"Автобусная станция ""Счастливая ул.""-Балтийская жемчужина",3,bus,0,1,0
6886,orgp,329N,Ст.м.пр.Ветеранов-Ропшинское шоссе,3,bus,0,1,0
6895,orgp,149N,"Автобусная станция"" Красное Село""-Геологическая ул. 75",3,bus,0,1,0
6898,orgp,442AN,ст. Горелово-Аннино,3,bus,0,1,0
6900,orgp,454N,"Автобусная станция"" Красное Село""-дер. Клясино",3,bus,0,1,0
6902,orgp,458бN,"Автобусная станция"" Красное Село""-Иннолово",3,bus,0,1,0
6916,orgp,484N,Кировский завод-дер. Андреевка,3,bus,0,1,0
6917,orgp,487N,Кировский завод-Зимитицы,3,bus,0,1,0
6918,orgp,52N,Ст.м.пр.Ветеранов-ул.Бурцева,3,bus,0,1,0
6925,orgp,360N,"Автобусная станция ""Новый Петергоф""-Университетский пр.",3,bus,0,1,0
6931,orgp,67N,Балтийский вокзал-Канонерский остров,3,bus,0,1,0
6935,orgp,71N,Двинская ул.  (кольцевой),3,bus,0,1,0
6946,orgp,475N,"Колпино,Заводской пр.-сад-во ""Восход - 1""",3,bus,0,1,0
6947,orgp,475AN,"Колпино,Заводской пр.-пос. Приладожский",3,bus,0,1,0
6951,orgp,331N,"Колпино, Ленинград. ул.-Понтон.Первомайск.ул",3,bus,0,1,0
6955,orgp,336N,"Колпино,Заводской пр.-Понтон.Шлиссельбур.ш",3,bus,0,1,0
6959,orgp,389N,"Колпино, Ленинград. ул.-Следственый изолятор",3,bus,0,1,0
6970,orgp,55N,"ст. метро ""Пл. Ал. Невского""-Единый центр документов",3,bus,0,1,0
6972,orgp,191N,"р.Оккервиль-Станция метро  ""Петроградская""",3,bus,0,1,0
6976,orgp,37N,Белорусская ул.-Финляндский вокзал,3,bus,0,1,0
6978,orgp,124N,Белорусская ул.-Новая Охта,3,bus,0,1,0
6982,orgp,233N,"Станция метро ""Улица Дыбенко"" - Мега ""Дыбенко""",3,bus,0,1,0
6985,orgp,4N,"Автобусная станция ""Уткина Заводь""-Союзный пр.",3,bus,0,1,0
7003,orgp,95N,"Автобусная станция""пр.Александровской фермы""-Рощинская ул.",3,bus,0,1,0
7007,orgp,282N,"Ст. метро ""Купчино""-Софийская ул.",3,bus,0,1,0
7013,orgp,64N,"Автобусная станция""Звёздная ул.""-ж.-д. пл. ""Воздухоплават.парк""",3,bus,0,1,0
7021,orgp,147N,"Автобусная станция"" Касное Село""-ст. м ""Московская""",3,bus,0,1,0
7072,orgp,1N,"А.С. ""НАЛИЧНАЯ УЛ."" - НОВОСИБИРСКАЯ УЛ.",3,bus,0,1,0
7074,orgp,3N,УЛ. КОСТЮШКО - ТЕАТРАЛЬНАЯ ПЛ.,3,bus,0,1,0
7075,orgp,6N,"А.С. ""НАЛИЧНАЯ УЛ."" - ПЛ.СТАЧЕК",3,bus,0,1,0
7112,orgp,82N,"Ж.-Д. СТАНЦИЯ ""ПИСКАРЕВКА"" - СТ. МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
7117,orgp,86N,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ФИНЛЯНДСКИЙ ВОКЗАЛ",3,bus,0,1,0
7127,orgp,102N,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ""-ХАСАНСКАЯ УЛ., ТК ""ЛЕНТА""",3,bus,0,1,0
7153,orgp,157N,"М. БАЛКАНСКАЯ УЛ. - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
7171,orgp,326N,"Г.КОЛПИНО, ВОКЗАЛ - СТ. М. ""КУПЧИНО""",3,bus,0,1,0
7174,orgp,356N,"А.С. ""НОВЫЙ ПЕТЕРГОФ"" - УЛ. ШАХМАТОВА",3,bus,0,1,0
7175,orgp,356ШN,УЛ. ШАХМАТОВА - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,3,bus,0,1,0
7176,orgp,359N,"Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ -  Ж.-Д. СТ. СЕРГИЕВО",3,bus,0,1,0
7178,orgp,375АN,"г. Павловск, Звериницкая ул. - микрорайон ""Славянка"", Ростовская ул.",3,bus,0,1,0
7180,orgp,398N,ПОС. ПАРГОЛОВО - СЕВЕРНОЕ КЛАДБИЩЕ,3,bus,0,1,0
7181,orgp,467N,"СТ. МЕТРО ""УЛ. ДЫБЕНКО"" - 53 КМ АВТОМОБИЛЬНАЯ ДОРОГА ""КОЛА""",3,bus,0,1,0
7182,orgp,469АN,"САНКТ-ПЕТЕРБУРГ, СТ. МЕТРО ""УЛИЦА ДЫБЕНКО"" - ПОСЁЛОК ""ПРИЛАДОЖСКИЙ""",3,bus,0,1,0
7183,orgp,180аN,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - БЕРЕГОВАЯ УЛ.",3,bus,0,1,0
6856,orgp,322N,"г. Зеленогорск, вокзал-пос. Решетниково",3,bus,0,1,0
6863,orgp,415АN,"г. Зеленогорск, вокзал-53 км АД ""Парголово - Огоньки""",3,bus,0,1,0
6864,orgp,552N,"г. Зеленогорск, вокзал-пос. Ильичёво",3,bus,0,1,0
6868,orgp,420бN,"г. Зеленогорск, вокзал-пос. Пески",3,bus,0,1,0
6871,orgp,320N,"г. Зеленогорск,вокзал-г. Зеленогорск,вокзал",3,bus,0,1,0
6872,orgp,120N,Лахтинский разлив-Юнтолово,3,bus,0,1,0
6873,orgp,112N,"Лахта, вокзал-Юнтолово",3,bus,0,1,0
6876,orgp,266N,ул. Червонного Казачества-Путиловская наб.,3,bus,0,1,0
6891,orgp,242N,"ж./д. станция ""Сергиево""-АС ""Кировский завод",3,bus,0,1,0
6901,orgp,458AN,ст. Горелово-Иннолово,3,bus,0,1,0
6903,orgp,477N,"Автобусная станция"" Красное Село""-Виллози",3,bus,0,1,0
6904,orgp,245N,"Красное село, Красногородская ул. -пр.Стачек",3,bus,0,1,0
6912,orgp,2AN,"ж.д.ст. ""Лигово""-Комсомольская пл.",3,bus,0,1,0
6924,orgp,203N,"Автобусная станция пр.М.Жуков-ст. м ""Пр. Ветеранов""",3,bus,0,1,0
6932,orgp,67AN,Двинская ул.-Канонерский остров,3,bus,0,1,0
6937,orgp,225N,Малая Балканская ул.- Владимирская пл.,3,bus,0,1,0
6939,orgp,330N,"г. Колпино, вокзал-Южная",3,bus,0,1,0
6940,orgp,369N,"Колпино, вокзал-Колпино, вокзал",3,bus,0,1,0
6945,orgp,368N,"КСМ-Колпино, Оборонная ул.",3,bus,0,1,0
6949,orgp,540N,"Колпино,Заводской пр.-Никольское, завод ""Сокол""",3,bus,0,1,0
6953,orgp,335AN,"Колпино, Ленинград. ул.-пос. Металлострой",3,bus,0,1,0
6965,orgp,438ЗN,"Колпино, Ленинград. ул.-Никольское, завод ""Сокол""",3,bus,0,1,0
6992,orgp,253N,"Ст. метро ""Купчино""-пл. Александра Невского",3,bus,0,1,0
6995,orgp,115БN,"ст. м ""Рыбацкое""-пос. Металлострой",3,bus,0,1,0
7035,orgp,243N,"Автобусная станция ""Московское шоссе, 33""-Балтийский бульвар",3,bus,0,1,0
7039,orgp,373N,"Пушкин, вокзал-Гуммолосары",3,bus,0,1,0
7046,orgp,384N,"Пушкин, Железнодор. Ул.-Московское шоссе",3,bus,0,1,0
7047,orgp,385N,"Автобусная станция""Железнодорожная ул.""-Пос.Шушары",3,bus,0,1,0
7084,orgp,20N,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - СТАДИОН ""ПИНГВИН""",3,bus,0,1,0
7087,orgp,24N,"ХАСАНСКАЯ УЛ. - СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",3,bus,0,1,0
7088,orgp,26N,"А.С. ""КИРОВСКИЙ ЗАВОД"" - МОСКОВСКИЙ ВОКЗАЛ",3,bus,0,1,0
7091,orgp,33N,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
7092,orgp,39N,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. КОСТЮШКО"" - АЭРОПОРТ ""ПУЛКОВО 1""",3,bus,0,1,0
7099,orgp,74N,МАЛАЯ БАЛКАНСКАЯ УЛ. - ПЛ. ПРОЛЕТАРСКОЙ ДИКТАТУРЫ,3,bus,0,1,0
7109,orgp,80N,"УЛ. ЖЕНИ ЕГОРОВОЙ - Ж.-Д. СТАНЦИЯ ""ПИСКАРЁВКА""",3,bus,0,1,0
7124,orgp,100N,"НАЛИЧНАЯ УЛ. - СТАНЦИЯ МЕТРО ""АДМИРАЛТЕЙСКАЯ""",3,bus,0,1,0
7131,orgp,114N,"СЧАСТЛИВАЯ УЛ. - СТ.М. ""ЕЛИЗАРОВСКАЯ""",3,bus,0,1,0
7135,orgp,123N,"АС ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - СТ.МЕТРО ""ЛАДОЖСКАЯ""",3,bus,0,1,0
7144,orgp,137N,"АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЁВКА"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
7149,orgp,145N,"А.С. ""КИРОВСКИЙ ЗАВОД"" - ОКТЯБРЬСКАЯ УЛ.",3,bus,0,1,0
7159,orgp,178N,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. КУЛЬТУРЫ"" - АВТОБУСНАЯ СТАНЦИЯ ""ПИСКАРЕВКА""",3,bus,0,1,0
7163,orgp,187N,"Г. ПУШКИН, ВОКЗАЛ - СТ. МЕТРО ""МОСКОВСКАЯ""",3,bus,0,1,0
7164,orgp,187АN,ЭКСПОФОРУМ ,3,bus,0,1,0
7166,orgp,195N,"СТАНЦИЯ МЕТРО ""ПР. ВЕТЕРАНОВ"" - ЮЖНОЕ КЛАДБИЩЕ",3,bus,0,1,0
7167,orgp,196N,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ЗВЕЗДНАЯ УЛ..",3,bus,0,1,0
7168,orgp,200N,"САНКТ-ПЕТЕРБУРГ, АС ""КИРОВСКИЙ ЗАВОД"" - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,0,1,0
7179,orgp,397N,"АВТОБУСНАЯ СТАНЦИЯ ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ПАРГОЛОВО, СПК ""ПРИГОРОДНЫЙ""",3,bus,0,1,0
7199,orgp,392аn,"г.Колпино, Заводской пр. - Совхоз им.Тельмана",3,bus,0,1,0
7368,orgp,399,"ПОС. БУГРЫ, ШОССЕЙНАЯ УЛ. - СТ. МЕТРО ""ПЛ. МУЖЕСТВА"" ",3,bus,0,1,0
7381,orgp,228,"РЕКА ОККЕРВИЛЬ - СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",3,bus,0,1,0
7426,orgp,252,Орловские Ворота - ул. Костюшко,3,bus,0,1,0
7486,orgp,254,"ст. метро ""Шушары""- Полоцкая ул.",3,bus,0,1,0
7509,orgp,249,"Ж.-Д. СТАНЦИЯ РУЧЬИ - СТАНЦИЯ МЕТРО ""ПРИМОРСКАЯ""",3,bus,0,1,0
7519,orgp,324,"Станция метро ""Шушары"" - совхоз им. Тельмана",3,bus,0,1,0
7634,orgp,220,"КРЕСТОВСКИЙ ОСТРОВ - СТАНЦИЯ МЕТРО ""ГОРНЫЙ ИНСТИТУТ""",3,bus,0,1,0
7198,orgp,420АN,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ОЗЕРКИ",3,bus,0,1,0
7306,orgp,0400,"Г. СЕСТРОРЕЦК,КУРОРТНАЯ УЛ. - Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ",3,bus,0,1,0
7375,orgp,299,"УЛ. КОСТЮШКО - Г.ПАВЛОВСК, ЗВЕРИНИЦКАЯ УЛ.",3,bus,0,1,0
7378,orgp,244,"АС ""МОСКОВСКОЕ ШОССЕ, 33""- АВТОВСКАЯ УЛ.",3,bus,0,1,0
7606,orgp,0 сп,"АС ""Кировский Завод"" - Станция метро ""Московская""",3,bus,0,1,0
7650,orgp,297,"Автобусная станция ""Пр. Маршала Жукова"" - пр. Ветеранов",3,bus,0,1,0
7666,orgp,239,"ТК ""МЕГА Дыбенко"" - пр. Героев",3,bus,0,1,0
7197,orgp,306АN,"ПАНСИОНАТ ""ДЮНЫ"" - Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ.",3,bus,0,1,0
7374,orgp,180а,"Автобусная станция ""Ул. Жени Егоровой""  - Береговая ул.",3,bus,0,1,0
7406,orgp,208,"АС ""УЛ.РЕПИЩЕВА - СТ. МЕТРО ""ГРАЖДАНСКИЙ ПР.""",3,bus,0,1,0
7466,orgp,267,СТУДЕНЧЕСКАЯ УЛ.-ДОРОГА В КАМЕНКУ,3,bus,0,1,0
7506,orgp,271," УЛ. МАРШАЛА ТУХАЧЕВСКОГО - СТАНЦИЯ МЕТРО ""ПАРНАС""",3,bus,0,1,0
7513,orgp,283,"Ж.-Д. СТАНЦИЯ РУЧЬИ - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""",3,bus,0,1,0
7514,orgp,294,"СТАНЦИЯ МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - Ж.-Д. СТАНЦИЯ РУЧЬИ",3,bus,0,1,0
7638,orgp,284,"УЛ.ПИОНЕРСТРОЯ - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
7641,orgp,227,КРЕСТОВСКИЙ ОСТРОВ - КОМЕНДАНТСКИЙ ПР.,3,bus,0,1,0
7653,orgp,260,"Автобусная станция ""Пр. Маршала Жукова"" - Комсомольская пл. ",3,bus,0,1,0
7370,orgp,214Б,ул. Фёдора Абрамова -ул. Фёдора Абрамова ,3,bus,1,1,0
7626,orgp,269,"АВТОБУСНАЯ СТАНЦИЯ ""НАБ.Р.ЕКАТЕРИНГОФКИ - АВТОБУСНАЯ СТАНЦИЯ ""НАБ.Р.ЕКАТЕРИНГОФКИ""",3,bus,1,1,0
7640,orgp,261,МОРСКАЯ НАБ. - МОРСКАЯ НАБ.,3,bus,0,1,0
7651,orgp,343,"г. Ломоносов, вокзал - станция метро ""Проспект Ветеранов""",3,bus,0,1,0
7309,orgp,255АN,ул. Коллонтай - ул. Коллонтай (кольцевой),3,bus,1,1,0
7326,orgp,244N,"АС ""Московское шоосе, 33 - Автовская ул.",3,bus,0,1,0
7367,orgp,282,"СТ. М. ""КУПЧИНО""-СОФИЙСКАЯ УЛ. УГ. АЛЕКСАНДРОВСКОЙ ФЕРМЫ",3,bus,0,1,0
7372,orgp,247,"Диспетчерская станция «Северная пл.» - ТК ""МЕГА Парнас""",3,bus,0,1,0
7373,orgp,275,"Автобусная станция ""Придорожная аллея"" - станция метро ""Василеостровская""",3,bus,0,1,0
7376,orgp,243,"АС ""МОСКОВСКОЕ ШОССЕ"" - БАЛТИЙСКИЙ БУЛЬВАР",3,bus,0,1,0
7515,orgp,295,"СТАНЦИЯ МЕТРО ""ЛАДОЖСКАЯ"" - СУЗДАЛЬСКИЙ ПР.",3,bus,0,1,0
7516,orgp,253,"Станция метро ""Купчино"" - пл. Александра Невского",3,bus,0,1,0
7518,orgp,222,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР.  - ПОС. МЕТАЛЛОСТРОЙ",3,bus,0,1,0
7567,orgp,777с,Московское шоссе-Московский вокзал,3,bus,0,1,0
7587,orgp,2 сп,"АС ""Малая Балканская - станция метро ""Волковская""",3,bus,0,1,0
7631,orgp,204,"г. Ломоносов, вокзал - Комсомольская пл.",3,bus,0,1,0
7637,orgp,265,"АВТОБУСНАЯ СТАНЦИЯ ""ПР. МАРШАЛА ЖУКОВА"" - СТАНЦИЯ МЕТРО ""ПРОСПЕКТ ВЕТЕРАНОВ""",3,bus,0,1,0
7642,orgp,230,ПИСКАРЁВКА - УРАЛЬСКАЯ УЛ.,3,bus,0,1,0
7648,orgp,245,"Красное Село, Красногородская ул. - автобусная станция ""Кировский завод""",3,bus,0,1,0
7652,orgp,345,"Новогорелово, Красносельское шоссе, д. 54 - станция метро ""Проспект Ветеранов""",3,bus,0,1,0
7686,orgp,241,"ул. Грибакиных - Станция метро ""Проспект Ветеранов""",3,bus,0,1,0
7371,orgp,248,"Северная Долина - ТК ""МЕГА Парнас""",3,bus,0,1,0
7379,orgp,226,"АС ""ПР. ГЕРОЕВ"" - МОСКОВСКИЕ ВОРОТА",3,bus,0,1,0
7382,orgp,240,пр. Культуры - Деревня Новая,3,bus,0,1,0
7386,orgp,71лот,канонерский,3,bus,0,1,0
7520,orgp,218,"г. Колпино, Ленинградская ул. - Новое Колпинское кладбище",3,bus,0,1,0
7526,orgp,237,ПИСКАРЁВКА - НОВОКОЛОМЯЖСКИЙ ПР.,3,bus,0,1,0
